Season,Date,Garden,Variety,Clump,Tallest.Plant,Shortest.Plant,N.plants,Thinned,Removed,Comments,Early Tassel Development,Tassel Development,Tasseling,Silk Development,Silking,Ear Development,Comments.2008
2009,2009-05-20,CDG,Hopi Blue,1,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,2,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,3,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,4,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,5,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,6,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,7,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,8,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,9,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,10,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,11,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,12,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,13,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,14,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,15,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,16,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,17,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,18,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,19,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,20,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,21,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,22,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,23,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,24,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,25,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,26,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,27,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,28,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,29,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,30,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,31,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,32,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,33,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,34,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,CDG,Hopi Blue,35,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,1,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,2,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,3,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,4,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,5,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,6,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,7,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,8,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,9,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,10,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,11,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,12,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,13,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,14,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,15,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,16,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,17,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,18,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,19,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,20,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,21,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,22,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,23,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,24,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,25,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,26,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,27,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,28,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,29,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,30,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,31,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,32,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,33,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,34,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,35,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,36,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,37,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,38,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,39,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,40,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,41,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,42,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,43,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,44,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,45,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,46,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,47,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,48,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,49,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,50,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,51,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,52,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,53,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,54,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,55,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,56,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,57,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,58,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,59,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,60,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,61,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,KUG,Hopi Sweet,62,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,1,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,2,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,3,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,4,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,5,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,6,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,7,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,8,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,9,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,10,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,11,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,12,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,13,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,14,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,15,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,16,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,17,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,18,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,19,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,20,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,21,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,22,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PHG,Hopi White,23,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,1,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,2,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,3,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,4,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,5,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,6,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,7,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,8,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,9,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,10,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,11,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,12,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,13,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,14,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,15,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,16,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,17,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,18,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,19,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,20,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,21,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,22,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,23,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,24,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,25,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,26,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,27,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,28,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,29,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,30,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,31,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,PLC,Kokoma,32,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,1,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,2,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,3,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,4,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,5,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,6,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,7,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,8,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,9,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,10,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,11,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,12,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,13,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,14,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,15,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,16,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,17,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,18,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,19,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,20,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,21,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,22,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,23,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,24,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,25,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,26,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,27,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-05-20,POG,Greasy-head,28,NA,NA,NA,NA,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-06-12,CDG,Hopi Blue,1,4,NA,NA,0,0,Barley emerged; plants look scraggily.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-06-12,CDG,Hopi Blue,2,6,NA,NA,0,0,Plants look scraggily.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-06-12,CDG,Hopi Blue,3,16,NA,NA,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-06-12,CDG,Hopi Blue,4,13,NA,1,0,0,Only one plant.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-06-12,CDG,Hopi Blue,5,7,NA,NA,0,0,scraggy looking,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-06-12,CDG,Hopi Blue,6,8,NA,NA,0,0,Stressed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-06-12,CDG,Hopi Blue,7,15,NA,NA,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-06-12,CDG,Hopi Blue,8,16,NA,NA,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
2009,2009-06-12,CDG,Hopi Blue,9,15,NA,NA,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
